anomaly_type,affected_channel,start_index,duration_steps,start_timestamp,end_timestamp,magnitude,severity,clipped,anomaly_id,station_id,source_split,injection_index,local_slice_start_index,missing_channel
temperature_spike,temperature_c,164,1,2025-01-07T23:40:00+00:00,2025-01-07T23:40:00+00:00,10.022617338405578,0.6681744892270385,False,ATHER-UKW-1288-temperature_spike-009,ATHER-UKW-1288,test,9,164,
temperature_drop,temperature_c,164,1,2025-01-07T09:50:00+00:00,2025-01-07T09:50:00+00:00,-8.455795027637222,0.5637196685091481,False,ATHER-UKW-1288-temperature_drop-000,ATHER-UKW-1288,test,0,164,
temperature_drop,temperature_c,164,1,2025-01-08T03:30:00+00:00,2025-01-08T03:30:00+00:00,-9.16360580180234,0.6109070534534894,False,ATHER-UKW-1288-temperature_drop-001,ATHER-UKW-1288,test,1,164,
temperature_drop,temperature_c,164,1,2025-01-09T15:40:00+00:00,2025-01-09T15:40:00+00:00,-11.434044847676914,0.7622696565117942,False,ATHER-UKW-1288-temperature_drop-002,ATHER-UKW-1288,test,2,164,
temperature_drop,temperature_c,164,1,2025-01-08T09:00:00+00:00,2025-01-08T09:00:00+00:00,-10.64327594166007,0.7095517294440047,False,ATHER-UKW-1288-temperature_drop-003,ATHER-UKW-1288,test,3,164,
temperature_drop,temperature_c,164,1,2025-01-11T04:40:00+00:00,2025-01-11T04:40:00+00:00,-10.018345264517425,0.6678896843011617,False,ATHER-UKW-1288-temperature_drop-004,ATHER-UKW-1288,test,4,164,
temperature_drop,temperature_c,164,1,2025-01-08T21:00:00+00:00,2025-01-08T21:00:00+00:00,-14.31252889889247,0.954168593259498,False,ATHER-UKW-1288-temperature_drop-005,ATHER-UKW-1288,test,5,164,
temperature_drop,temperature_c,164,1,2025-01-08T04:50:00+00:00,2025-01-08T04:50:00+00:00,-12.88247166241682,0.8588314441611213,False,ATHER-UKW-1288-temperature_drop-006,ATHER-UKW-1288,test,6,164,
temperature_drop,temperature_c,161,1,2025-01-07T02:50:00+00:00,2025-01-07T02:50:00+00:00,-9.198924185889643,0.6132616123926429,False,ATHER-UKW-1288-temperature_drop-007,ATHER-UKW-1288,test,7,161,
temperature_drop,temperature_c,164,1,2025-01-12T12:20:00+00:00,2025-01-12T12:20:00+00:00,-12.603084569125903,0.8402056379417269,False,ATHER-UKW-1288-temperature_drop-008,ATHER-UKW-1288,test,8,164,
temperature_drop,temperature_c,164,1,2025-01-09T20:40:00+00:00,2025-01-09T20:40:00+00:00,-8.820354835328677,0.5880236556885785,False,ATHER-UKW-1288-temperature_drop-009,ATHER-UKW-1288,test,9,164,
frozen_temperature,temperature_c,164,15,2025-01-12T11:40:00+00:00,2025-01-12T14:00:00+00:00,21.616,0.625,False,ATHER-UKW-1288-frozen_temperature-000,ATHER-UKW-1288,test,0,164,
frozen_temperature,temperature_c,164,17,2025-01-10T02:40:00+00:00,2025-01-10T05:20:00+00:00,11.895,0.7083333333333334,False,ATHER-UKW-1288-frozen_temperature-001,ATHER-UKW-1288,test,1,164,
frozen_temperature,temperature_c,164,13,2025-01-11T08:00:00+00:00,2025-01-11T10:00:00+00:00,15.22,0.5416666666666666,False,ATHER-UKW-1288-frozen_temperature-002,ATHER-UKW-1288,test,2,164,
frozen_temperature,temperature_c,164,14,2025-01-10T08:40:00+00:00,2025-01-10T10:50:00+00:00,15.63,0.5833333333333334,False,ATHER-UKW-1288-frozen_temperature-003,ATHER-UKW-1288,test,3,164,
frozen_temperature,temperature_c,164,16,2025-01-10T03:40:00+00:00,2025-01-10T06:10:00+00:00,11.731,0.6666666666666666,False,ATHER-UKW-1288-frozen_temperature-004,ATHER-UKW-1288,test,4,164,
frozen_temperature,temperature_c,164,12,2025-01-08T22:20:00+00:00,2025-01-09T00:10:00+00:00,14.671,0.5,False,ATHER-UKW-1288-frozen_temperature-005,ATHER-UKW-1288,test,5,164,
frozen_temperature,temperature_c,164,13,2025-01-12T04:50:00+00:00,2025-01-12T06:50:00+00:00,12.566,0.5416666666666666,False,ATHER-UKW-1288-frozen_temperature-006,ATHER-UKW-1288,test,6,164,
frozen_temperature,temperature_c,164,15,2025-01-11T06:20:00+00:00,2025-01-11T08:40:00+00:00,13.81,0.625,False,ATHER-UKW-1288-frozen_temperature-007,ATHER-UKW-1288,test,7,164,
frozen_temperature,temperature_c,164,19,2025-01-08T00:50:00+00:00,2025-01-08T03:50:00+00:00,11.372,0.7916666666666666,False,ATHER-UKW-1288-frozen_temperature-008,ATHER-UKW-1288,test,8,164,
frozen_temperature,temperature_c,164,21,2025-01-09T13:00:00+00:00,2025-01-09T16:20:00+00:00,21.518,0.875,False,ATHER-UKW-1288-frozen_temperature-009,ATHER-UKW-1288,test,9,164,
frozen_humidity,relative_humidity_pct,164,15,2025-01-07T08:10:00+00:00,2025-01-07T10:30:00+00:00,97.705,0.625,False,ATHER-UKW-1288-frozen_humidity-000,ATHER-UKW-1288,test,0,164,
frozen_humidity,relative_humidity_pct,164,12,2025-01-10T12:50:00+00:00,2025-01-10T14:40:00+00:00,81.047,0.5,False,ATHER-UKW-1288-frozen_humidity-001,ATHER-UKW-1288,test,1,164,
frozen_humidity,relative_humidity_pct,164,17,2025-01-08T16:20:00+00:00,2025-01-08T19:00:00+00:00,77.897,0.7083333333333334,False,ATHER-UKW-1288-frozen_humidity-002,ATHER-UKW-1288,test,2,164,
frozen_humidity,relative_humidity_pct,164,13,2025-01-10T15:50:00+00:00,2025-01-10T17:50:00+00:00,78.336,0.5416666666666666,False,ATHER-UKW-1288-frozen_humidity-003,ATHER-UKW-1288,test,3,164,
frozen_humidity,relative_humidity_pct,164,20,2025-01-07T15:10:00+00:00,2025-01-07T18:20:00+00:00,84.493,0.8333333333333334,False,ATHER-UKW-1288-frozen_humidity-004,ATHER-UKW-1288,test,4,164,
frozen_humidity,relative_humidity_pct,164,23,2025-01-12T08:10:00+00:00,2025-01-12T11:50:00+00:00,97.424,0.9583333333333334,False,ATHER-UKW-1288-frozen_humidity-005,ATHER-UKW-1288,test,5,164,
frozen_humidity,relative_humidity_pct,164,13,2025-01-12T11:40:00+00:00,2025-01-12T13:40:00+00:00,80.214,0.5416666666666666,False,ATHER-UKW-1288-frozen_humidity-006,ATHER-UKW-1288,test,6,164,
frozen_humidity,relative_humidity_pct,164,17,2025-01-11T17:10:00+00:00,2025-01-11T19:50:00+00:00,81.432,0.7083333333333334,False,ATHER-UKW-1288-frozen_humidity-007,ATHER-UKW-1288,test,7,164,
frozen_humidity,relative_humidity_pct,164,13,2025-01-07T16:50:00+00:00,2025-01-07T18:50:00+00:00,83.677,0.5416666666666666,False,ATHER-UKW-1288-frozen_humidity-008,ATHER-UKW-1288,test,8,164,
frozen_humidity,relative_humidity_pct,164,23,2025-01-07T10:30:00+00:00,2025-01-07T14:10:00+00:00,95.763,0.9583333333333334,False,ATHER-UKW-1288-frozen_humidity-009,ATHER-UKW-1288,test,9,164,
temperature_drift,temperature_c,164,24,2025-01-08T17:20:00+00:00,2025-01-08T21:10:00+00:00,0.319712563280672,0.8,False,ATHER-UKW-1288-temperature_drift-000,ATHER-UKW-1288,test,0,164,
temperature_drift,temperature_c,164,23,2025-01-07T13:40:00+00:00,2025-01-07T17:20:00+00:00,0.3575236376698809,0.7666666666666667,False,ATHER-UKW-1288-temperature_drift-001,ATHER-UKW-1288,test,1,164,
temperature_drift,temperature_c,164,24,2025-01-10T01:50:00+00:00,2025-01-10T05:40:00+00:00,0.32706335687165294,0.8,False,ATHER-UKW-1288-temperature_drift-002,ATHER-UKW-1288,test,2,164,
temperature_drift,temperature_c,164,24,2025-01-08T05:10:00+00:00,2025-01-08T09:00:00+00:00,0.3517130270478975,0.8,False,ATHER-UKW-1288-temperature_drift-003,ATHER-UKW-1288,test,3,164,
temperature_drift,temperature_c,152,26,2025-01-07T01:20:00+00:00,2025-01-07T05:30:00+00:00,0.46808991003757583,0.8666666666666667,False,ATHER-UKW-1288-temperature_drift-004,ATHER-UKW-1288,test,4,152,
temperature_drift,temperature_c,164,28,2025-01-08T22:10:00+00:00,2025-01-09T02:40:00+00:00,0.31543681692926395,0.9333333333333333,False,ATHER-UKW-1288-temperature_drift-005,ATHER-UKW-1288,test,5,164,
temperature_drift,temperature_c,164,22,2025-01-08T00:30:00+00:00,2025-01-08T04:00:00+00:00,0.3771031581349146,0.7333333333333333,False,ATHER-UKW-1288-temperature_drift-006,ATHER-UKW-1288,test,6,164,
temperature_drift,temperature_c,164,21,2025-01-09T23:30:00+00:00,2025-01-10T02:50:00+00:00,0.4960825500411994,0.7,False,ATHER-UKW-1288-temperature_drift-007,ATHER-UKW-1288,test,7,164,
temperature_drift,temperature_c,164,26,2025-01-07T14:00:00+00:00,2025-01-07T18:10:00+00:00,0.49825055051606265,0.8666666666666667,False,ATHER-UKW-1288-temperature_drift-008,ATHER-UKW-1288,test,8,164,
temperature_drift,temperature_c,164,23,2025-01-11T05:40:00+00:00,2025-01-11T09:20:00+00:00,0.44599022063804916,0.7666666666666667,False,ATHER-UKW-1288-temperature_drift-009,ATHER-UKW-1288,test,9,164,
pressure_offset,pressure_hpa,164,58,2025-01-10T21:10:00+00:00,2025-01-11T06:40:00+00:00,5.067760199566683,0.5067760199566683,False,ATHER-UKW-1288-pressure_offset-000,ATHER-UKW-1288,test,0,164,
pressure_offset,pressure_hpa,164,53,2025-01-12T07:30:00+00:00,2025-01-12T16:10:00+00:00,6.152127788016601,0.6152127788016601,False,ATHER-UKW-1288-pressure_offset-001,ATHER-UKW-1288,test,1,164,
pressure_offset,pressure_hpa,164,35,2025-01-10T01:10:00+00:00,2025-01-10T06:50:00+00:00,-7.448994123588043,0.7448994123588043,False,ATHER-UKW-1288-pressure_offset-002,ATHER-UKW-1288,test,2,164,
pressure_offset,pressure_hpa,164,31,2025-01-09T02:20:00+00:00,2025-01-09T07:20:00+00:00,9.462492383981552,0.9462492383981551,False,ATHER-UKW-1288-pressure_offset-003,ATHER-UKW-1288,test,3,164,
pressure_offset,pressure_hpa,164,60,2025-01-12T05:30:00+00:00,2025-01-12T15:20:00+00:00,6.814259741114874,0.6814259741114874,False,ATHER-UKW-1288-pressure_offset-004,ATHER-UKW-1288,test,4,164,
pressure_offset,pressure_hpa,164,48,2025-01-10T08:20:00+00:00,2025-01-10T16:10:00+00:00,8.995928141880235,0.8995928141880235,False,ATHER-UKW-1288-pressure_offset-005,ATHER-UKW-1288,test,5,164,
pressure_offset,pressure_hpa,164,30,2025-01-08T21:20:00+00:00,2025-01-09T02:10:00+00:00,7.362857783314634,0.7362857783314634,False,ATHER-UKW-1288-pressure_offset-006,ATHER-UKW-1288,test,6,164,
pressure_offset,pressure_hpa,164,52,2025-01-09T23:10:00+00:00,2025-01-10T07:40:00+00:00,-5.972009227870461,0.5972009227870461,False,ATHER-UKW-1288-pressure_offset-007,ATHER-UKW-1288,test,7,164,
pressure_offset,pressure_hpa,164,52,2025-01-07T03:40:00+00:00,2025-01-07T12:10:00+00:00,3.1332881544636244,0.31332881544636243,False,ATHER-UKW-1288-pressure_offset-008,ATHER-UKW-1288,test,8,164,
pressure_offset,pressure_hpa,164,57,2025-01-11T00:00:00+00:00,2025-01-11T09:20:00+00:00,-3.510602445018182,0.35106024450181816,False,ATHER-UKW-1288-pressure_offset-009,ATHER-UKW-1288,test,9,164,
humidity_offset,relative_humidity_pct,164,49,2025-01-08T01:50:00+00:00,2025-01-08T09:50:00+00:00,-21.363996828835308,0.8545598731534123,False,ATHER-UKW-1288-humidity_offset-000,ATHER-UKW-1288,test,0,164,
humidity_offset,relative_humidity_pct,164,36,2025-01-07T20:20:00+00:00,2025-01-08T02:10:00+00:00,10.522312903835932,0.42089251615343726,True,ATHER-UKW-1288-humidity_offset-001,ATHER-UKW-1288,test,1,164,
humidity_offset,relative_humidity_pct,164,36,2025-01-08T09:40:00+00:00,2025-01-08T15:30:00+00:00,17.649163296905762,0.7059665318762305,True,ATHER-UKW-1288-humidity_offset-002,ATHER-UKW-1288,test,2,164,
humidity_offset,relative_humidity_pct,164,51,2025-01-12T02:20:00+00:00,2025-01-12T10:40:00+00:00,-10.442306149175844,0.41769224596703375,False,ATHER-UKW-1288-humidity_offset-003,ATHER-UKW-1288,test,3,164,
humidity_offset,relative_humidity_pct,164,44,2025-01-09T01:10:00+00:00,2025-01-09T08:20:00+00:00,18.203792918900056,0.7281517167560022,True,ATHER-UKW-1288-humidity_offset-004,ATHER-UKW-1288,test,4,164,
humidity_offset,relative_humidity_pct,164,41,2025-01-08T17:10:00+00:00,2025-01-08T23:50:00+00:00,11.319366960381867,0.4527746784152747,True,ATHER-UKW-1288-humidity_offset-005,ATHER-UKW-1288,test,5,164,
humidity_offset,relative_humidity_pct,164,36,2025-01-11T04:10:00+00:00,2025-01-11T10:00:00+00:00,-18.37112058780169,0.7348448235120677,False,ATHER-UKW-1288-humidity_offset-006,ATHER-UKW-1288,test,6,164,
humidity_offset,relative_humidity_pct,164,57,2025-01-07T22:40:00+00:00,2025-01-08T08:00:00+00:00,22.764260748861204,0.9105704299544481,True,ATHER-UKW-1288-humidity_offset-007,ATHER-UKW-1288,test,7,164,
humidity_offset,relative_humidity_pct,164,58,2025-01-12T05:50:00+00:00,2025-01-12T15:20:00+00:00,14.080563332723163,0.5632225333089265,True,ATHER-UKW-1288-humidity_offset-008,ATHER-UKW-1288,test,8,164,
humidity_offset,relative_humidity_pct,164,60,2025-01-09T07:50:00+00:00,2025-01-09T17:40:00+00:00,18.18595401135194,0.7274381604540775,True,ATHER-UKW-1288-humidity_offset-009,ATHER-UKW-1288,test,9,164,
noise_burst,relative_humidity_pct,164,1,2025-01-10T10:10:00+00:00,2025-01-10T10:10:00+00:00,7.601840361064941,0.7601840361064941,True,ATHER-UKW-1288-noise_burst-000,ATHER-UKW-1288,test,0,164,
noise_burst,relative_humidity_pct,164,3,2025-01-08T15:50:00+00:00,2025-01-08T16:10:00+00:00,5.6719397188425695,0.5671939718842569,False,ATHER-UKW-1288-noise_burst-001,ATHER-UKW-1288,test,1,164,
noise_burst,relative_humidity_pct,148,1,2025-01-07T00:40:00+00:00,2025-01-07T00:40:00+00:00,6.448746115090348,0.6448746115090348,False,ATHER-UKW-1288-noise_burst-002,ATHER-UKW-1288,test,2,148,
noise_burst,relative_humidity_pct,164,3,2025-01-10T01:00:00+00:00,2025-01-10T01:20:00+00:00,5.260232109617793,0.5260232109617793,True,ATHER-UKW-1288-noise_burst-003,ATHER-UKW-1288,test,3,164,
noise_burst,relative_humidity_pct,164,1,2025-01-08T01:00:00+00:00,2025-01-08T01:00:00+00:00,7.789830860329007,0.7789830860329008,False,ATHER-UKW-1288-noise_burst-004,ATHER-UKW-1288,test,4,164,
noise_burst,relative_humidity_pct,164,1,2025-01-08T05:10:00+00:00,2025-01-08T05:10:00+00:00,6.424790125956116,0.6424790125956117,True,ATHER-UKW-1288-noise_burst-005,ATHER-UKW-1288,test,5,164,
noise_burst,temperature_c,164,2,2025-01-10T08:10:00+00:00,2025-01-10T08:20:00+00:00,8.849730617199318,0.8849730617199318,False,ATHER-UKW-1288-noise_burst-006,ATHER-UKW-1288,test,6,164,
noise_burst,pressure_hpa,153,2,2025-01-07T01:30:00+00:00,2025-01-07T01:40:00+00:00,5.735705699120519,0.5735705699120519,False,ATHER-UKW-1288-noise_burst-007,ATHER-UKW-1288,test,7,153,
noise_burst,temperature_c,164,2,2025-01-12T02:30:00+00:00,2025-01-12T02:40:00+00:00,8.138259686332862,0.8138259686332863,False,ATHER-UKW-1288-noise_burst-008,ATHER-UKW-1288,test,8,164,
noise_burst,relative_humidity_pct,164,1,2025-01-10T16:10:00+00:00,2025-01-10T16:10:00+00:00,7.3532646255472285,0.7353264625547229,False,ATHER-UKW-1288-noise_burst-009,ATHER-UKW-1288,test,9,164,
missing_observation,relative_humidity_pct,164,3,2025-01-11T18:00:00+00:00,2025-01-11T18:20:00+00:00,,1.0,False,ATHER-UKW-1288-missing_observation-000,ATHER-UKW-1288,test,0,164,relative_humidity_pct
missing_observation,relative_humidity_pct,164,2,2025-01-11T02:50:00+00:00,2025-01-11T03:00:00+00:00,,1.0,False,ATHER-UKW-1288-missing_observation-001,ATHER-UKW-1288,test,1,164,relative_humidity_pct
missing_observation,pressure_hpa,164,3,2025-01-11T17:00:00+00:00,2025-01-11T17:20:00+00:00,,1.0,False,ATHER-UKW-1288-missing_observation-002,ATHER-UKW-1288,test,2,164,pressure_hpa
missing_observation,relative_humidity_pct,164,5,2025-01-07T21:10:00+00:00,2025-01-07T21:50:00+00:00,,1.0,False,ATHER-UKW-1288-missing_observation-003,ATHER-UKW-1288,test,3,164,relative_humidity_pct
missing_observation,relative_humidity_pct,164,4,2025-01-11T19:30:00+00:00,2025-01-11T20:00:00+00:00,,1.0,False,ATHER-UKW-1288-missing_observation-004,ATHER-UKW-1288,test,4,164,relative_humidity_pct
missing_observation,temperature_c,164,1,2025-01-07T17:40:00+00:00,2025-01-07T17:40:00+00:00,,1.0,False,ATHER-UKW-1288-missing_observation-005,ATHER-UKW-1288,test,5,164,temperature_c
missing_observation,pressure_hpa,164,2,2025-01-10T15:10:00+00:00,2025-01-10T15:20:00+00:00,,1.0,False,ATHER-UKW-1288-missing_observation-006,ATHER-UKW-1288,test,6,164,pressure_hpa
missing_observation,temperature_c,164,5,2025-01-10T06:10:00+00:00,2025-01-10T06:50:00+00:00,,1.0,False,ATHER-UKW-1288-missing_observation-007,ATHER-UKW-1288,test,7,164,temperature_c
missing_observation,temperature_c,164,4,2025-01-11T23:20:00+00:00,2025-01-11T23:50:00+00:00,,1.0,False,ATHER-UKW-1288-missing_observation-008,ATHER-UKW-1288,test,8,164,temperature_c
missing_observation,pressure_hpa,164,4,2025-01-09T10:50:00+00:00,2025-01-09T11:20:00+00:00,,1.0,False,ATHER-UKW-1288-missing_observation-009,ATHER-UKW-1288,test,9,164,pressure_hpa
stale_packet,"temperature_c,pressure_hpa,relative_humidity_pct",164,8,2025-01-08T20:40:00+00:00,2025-01-08T21:50:00+00:00,0.0,1.0,False,ATHER-UKW-1288-stale_packet-000,ATHER-UKW-1288,test,0,164,
stale_packet,"temperature_c,pressure_hpa,relative_humidity_pct",164,6,2025-01-11T19:00:00+00:00,2025-01-11T19:50:00+00:00,0.0,1.0,False,ATHER-UKW-1288-stale_packet-001,ATHER-UKW-1288,test,1,164,
stale_packet,"temperature_c,pressure_hpa,relative_humidity_pct",164,8,2025-01-10T03:50:00+00:00,2025-01-10T05:00:00+00:00,0.0,1.0,False,ATHER-UKW-1288-stale_packet-002,ATHER-UKW-1288,test,2,164,
stale_packet,"temperature_c,pressure_hpa,relative_humidity_pct",164,3,2025-01-08T17:40:00+00:00,2025-01-08T18:00:00+00:00,0.0,1.0,False,ATHER-UKW-1288-stale_packet-003,ATHER-UKW-1288,test,3,164,
stale_packet,"temperature_c,pressure_hpa,relative_humidity_pct",164,5,2025-01-08T17:00:00+00:00,2025-01-08T17:40:00+00:00,0.0,1.0,False,ATHER-UKW-1288-stale_packet-004,ATHER-UKW-1288,test,4,164,
stale_packet,"temperature_c,pressure_hpa,relative_humidity_pct",164,8,2025-01-11T11:10:00+00:00,2025-01-11T12:20:00+00:00,0.0,1.0,False,ATHER-UKW-1288-stale_packet-005,ATHER-UKW-1288,test,5,164,
stale_packet,"temperature_c,pressure_hpa,relative_humidity_pct",164,3,2025-01-12T07:50:00+00:00,2025-01-12T08:10:00+00:00,0.0,1.0,False,ATHER-UKW-1288-stale_packet-006,ATHER-UKW-1288,test,6,164,
stale_packet,"temperature_c,pressure_hpa,relative_humidity_pct",164,8,2025-01-10T15:40:00+00:00,2025-01-10T16:50:00+00:00,0.0,1.0,False,ATHER-UKW-1288-stale_packet-007,ATHER-UKW-1288,test,7,164,
stale_packet,"temperature_c,pressure_hpa,relative_humidity_pct",164,2,2025-01-07T17:00:00+00:00,2025-01-07T17:10:00+00:00,0.0,1.0,False,ATHER-UKW-1288-stale_packet-008,ATHER-UKW-1288,test,8,164,
stale_packet,"temperature_c,pressure_hpa,relative_humidity_pct",164,2,2025-01-12T17:00:00+00:00,2025-01-12T17:10:00+00:00,0.0,1.0,False,ATHER-UKW-1288-stale_packet-009,ATHER-UKW-1288,test,9,164,
temperature_spike,temperature_c,164,1,2025-01-11T10:30:00+00:00,2025-01-11T10:30:00+00:00,13.070864631541253,0.8713909754360836,False,ATHER-UKW-1289-temperature_spike-000,ATHER-UKW-1289,test,0,164,
temperature_spike,temperature_c,164,1,2025-01-10T16:10:00+00:00,2025-01-10T16:10:00+00:00,12.858532648862402,0.8572355099241602,False,ATHER-UKW-1289-temperature_spike-001,ATHER-UKW-1289,test,1,164,
temperature_spike,temperature_c,164,1,2025-01-10T19:40:00+00:00,2025-01-10T19:40:00+00:00,11.924829929936962,0.7949886619957974,False,ATHER-UKW-1289-temperature_spike-002,ATHER-UKW-1289,test,2,164,
temperature_spike,temperature_c,164,1,2025-01-09T06:50:00+00:00,2025-01-09T06:50:00+00:00,14.343600490687177,0.9562400327124785,False,ATHER-UKW-1289-temperature_spike-003,ATHER-UKW-1289,test,3,164,
temperature_spike,temperature_c,164,1,2025-01-07T05:50:00+00:00,2025-01-07T05:50:00+00:00,13.217106308165723,0.8811404205443816,False,ATHER-UKW-1289-temperature_spike-004,ATHER-UKW-1289,test,4,164,
temperature_spike,temperature_c,164,1,2025-01-08T13:10:00+00:00,2025-01-08T13:10:00+00:00,9.344213517086509,0.6229475678057672,False,ATHER-UKW-1289-temperature_spike-005,ATHER-UKW-1289,test,5,164,
temperature_spike,temperature_c,164,1,2025-01-10T23:20:00+00:00,2025-01-10T23:20:00+00:00,14.604345879074637,0.9736230586049758,False,ATHER-UKW-1289-temperature_spike-006,ATHER-UKW-1289,test,6,164,
temperature_spike,temperature_c,164,1,2025-01-08T23:30:00+00:00,2025-01-08T23:30:00+00:00,9.807599343578204,0.653839956238547,False,ATHER-UKW-1289-temperature_spike-007,ATHER-UKW-1289,test,7,164,
temperature_spike,temperature_c,164,1,2025-01-09T02:40:00+00:00,2025-01-09T02:40:00+00:00,11.916599991922862,0.7944399994615241,False,ATHER-UKW-1289-temperature_spike-008,ATHER-UKW-1289,test,8,164,
temperature_spike,temperature_c,164,1,2025-01-08T21:30:00+00:00,2025-01-08T21:30:00+00:00,14.174185990925883,0.9449457327283922,False,ATHER-UKW-1289-temperature_spike-009,ATHER-UKW-1289,test,9,164,
temperature_drop,temperature_c,164,1,2025-01-07T21:30:00+00:00,2025-01-07T21:30:00+00:00,-13.721945894715551,0.9147963929810368,False,ATHER-UKW-1289-temperature_drop-000,ATHER-UKW-1289,test,0,164,
temperature_drop,temperature_c,164,1,2025-01-10T02:20:00+00:00,2025-01-10T02:20:00+00:00,-12.643568314614312,0.8429045543076208,False,ATHER-UKW-1289-temperature_drop-001,ATHER-UKW-1289,test,1,164,
temperature_drop,temperature_c,164,1,2025-01-10T07:10:00+00:00,2025-01-10T07:10:00+00:00,-12.069287683730762,0.8046191789153841,False,ATHER-UKW-1289-temperature_drop-002,ATHER-UKW-1289,test,2,164,
temperature_drop,temperature_c,164,1,2025-01-07T07:10:00+00:00,2025-01-07T07:10:00+00:00,-12.70219968861186,0.846813312574124,False,ATHER-UKW-1289-temperature_drop-003,ATHER-UKW-1289,test,3,164,
temperature_drop,temperature_c,164,1,2025-01-10T06:00:00+00:00,2025-01-10T06:00:00+00:00,-13.805445737244272,0.9203630491496181,False,ATHER-UKW-1289-temperature_drop-004,ATHER-UKW-1289,test,4,164,
temperature_drop,temperature_c,164,1,2025-01-11T01:00:00+00:00,2025-01-11T01:00:00+00:00,-13.182959163277673,0.8788639442185116,False,ATHER-UKW-1289-temperature_drop-005,ATHER-UKW-1289,test,5,164,
temperature_drop,temperature_c,164,1,2025-01-12T12:20:00+00:00,2025-01-12T12:20:00+00:00,-8.452297962766572,0.5634865308511048,False,ATHER-UKW-1289-temperature_drop-006,ATHER-UKW-1289,test,6,164,
temperature_drop,temperature_c,164,1,2025-01-09T21:40:00+00:00,2025-01-09T21:40:00+00:00,-14.648045443520505,0.976536362901367,False,ATHER-UKW-1289-temperature_drop-007,ATHER-UKW-1289,test,7,164,
temperature_drop,temperature_c,164,1,2025-01-09T12:00:00+00:00,2025-01-09T12:00:00+00:00,-11.412403656829756,0.760826910455317,False,ATHER-UKW-1289-temperature_drop-008,ATHER-UKW-1289,test,8,164,
temperature_drop,temperature_c,164,1,2025-01-08T08:10:00+00:00,2025-01-08T08:10:00+00:00,-8.029440522856476,0.5352960348570984,False,ATHER-UKW-1289-temperature_drop-009,ATHER-UKW-1289,test,9,164,
frozen_temperature,temperature_c,164,14,2025-01-11T07:50:00+00:00,2025-01-11T10:00:00+00:00,16.138,0.5833333333333334,False,ATHER-UKW-1289-frozen_temperature-000,ATHER-UKW-1289,test,0,164,
frozen_temperature,temperature_c,164,18,2025-01-10T18:40:00+00:00,2025-01-10T21:30:00+00:00,22.528,0.75,False,ATHER-UKW-1289-frozen_temperature-001,ATHER-UKW-1289,test,1,164,
frozen_temperature,temperature_c,164,13,2025-01-07T18:00:00+00:00,2025-01-07T20:00:00+00:00,22.849,0.5416666666666666,False,ATHER-UKW-1289-frozen_temperature-002,ATHER-UKW-1289,test,2,164,
frozen_temperature,temperature_c,164,20,2025-01-11T21:50:00+00:00,2025-01-12T01:00:00+00:00,16.671,0.8333333333333334,False,ATHER-UKW-1289-frozen_temperature-003,ATHER-UKW-1289,test,3,164,
frozen_temperature,temperature_c,164,16,2025-01-07T04:10:00+00:00,2025-01-07T06:40:00+00:00,13.618,0.6666666666666666,False,ATHER-UKW-1289-frozen_temperature-004,ATHER-UKW-1289,test,4,164,
frozen_temperature,temperature_c,164,23,2025-01-10T03:40:00+00:00,2025-01-10T07:20:00+00:00,12.208,0.9583333333333334,False,ATHER-UKW-1289-frozen_temperature-005,ATHER-UKW-1289,test,5,164,
frozen_temperature,temperature_c,164,21,2025-01-07T06:20:00+00:00,2025-01-07T09:40:00+00:00,14.881,0.875,False,ATHER-UKW-1289-frozen_temperature-006,ATHER-UKW-1289,test,6,164,
frozen_temperature,temperature_c,164,23,2025-01-10T05:10:00+00:00,2025-01-10T08:50:00+00:00,13.159,0.9583333333333334,False,ATHER-UKW-1289-frozen_temperature-007,ATHER-UKW-1289,test,7,164,
frozen_temperature,temperature_c,164,20,2025-01-12T12:50:00+00:00,2025-01-12T16:00:00+00:00,22.758,0.8333333333333334,False,ATHER-UKW-1289-frozen_temperature-008,ATHER-UKW-1289,test,8,164,
frozen_temperature,temperature_c,164,23,2025-01-10T07:30:00+00:00,2025-01-10T11:10:00+00:00,16.138,0.9583333333333334,False,ATHER-UKW-1289-frozen_temperature-009,ATHER-UKW-1289,test,9,164,
frozen_humidity,relative_humidity_pct,164,17,2025-01-10T15:20:00+00:00,2025-01-10T18:00:00+00:00,74.482,0.7083333333333334,False,ATHER-UKW-1289-frozen_humidity-000,ATHER-UKW-1289,test,0,164,
frozen_humidity,relative_humidity_pct,164,20,2025-01-10T08:30:00+00:00,2025-01-10T11:40:00+00:00,89.863,0.8333333333333334,False,ATHER-UKW-1289-frozen_humidity-001,ATHER-UKW-1289,test,1,164,
frozen_humidity,relative_humidity_pct,164,20,2025-01-12T14:20:00+00:00,2025-01-12T17:30:00+00:00,71.706,0.8333333333333334,False,ATHER-UKW-1289-frozen_humidity-002,ATHER-UKW-1289,test,2,164,
frozen_humidity,relative_humidity_pct,164,17,2025-01-07T21:40:00+00:00,2025-01-08T00:20:00+00:00,90.521,0.7083333333333334,False,ATHER-UKW-1289-frozen_humidity-003,ATHER-UKW-1289,test,3,164,
